left_feature,right_feature,discovery_source_spearman,validation_source_spearman,discovery_coordinate_spearman,validation_coordinate_spearman
v136_temporal.spectral_peak_ratio,v138_local.phase_shift_relative_log,0.5898008472287595,0.5879502671059704,0.4871742837521894,0.49177179865070975
v136_temporal.spectral_peak_ratio,v138_local.reverse_relative_log,0.5611928589983975,0.54735658968562,0.477028372132501,0.47285652924276683
v136_temporal.spectral_peak_ratio,v138_local.value_mismatch_relative_log,-0.47797951115877946,-0.43402675432166393,-0.1329979397989182,-0.09751489852030751
v136_temporal.spectral_peak_ratio,v143_ab.policy_prompt_score,-0.4163514349195036,-0.3265832090833597,-0.2013095249611975,-0.024245103110572486
v136_temporal.spectral_peak_ratio,v143_ab.prompt_history_excess,-0.03366085817881577,0.047948139600744163,-0.025486004847285994,0.0023520418553998686
v136_temporal.spectral_peak_ratio,v143_ab.stale_a_mass_B_visible,0.2762788807526807,0.24599546807202727,0.2281856598687747,0.1774761636535261
v136_temporal.spectral_peak_ratio,v143_natural.current_mass,0.37927200151393964,0.3667717129837877,0.3915686581389109,0.38515944480255804
v136_temporal.spectral_peak_ratio,v143_natural.history_mean_logit,-0.33706098555287206,-0.3215047955616941,-0.3073727420736271,-0.28722752490374154
v136_temporal.spectral_peak_ratio,v143_natural.history_positive_rate,-0.40183631550433124,-0.3834795786454985,-0.368890430928987,-0.358987860362687
v136_temporal.spectral_peak_ratio,v143_natural.last4_mass,0.3685255619726372,0.35098694227940674,0.3659992703132089,0.35904359295142985
v136_temporal.spectral_peak_ratio,v143_natural.middle_mass,-0.40051355855543946,-0.3766908165887872,-0.37545094226550096,-0.36868134270583364
v136_temporal.spectral_peak_ratio,v143_natural.oldest1_mass,-0.033678637869798946,-0.0022997867074180606,-0.05865427802114195,-0.06369378669251445
v136_temporal.spectral_peak_ratio,v143_natural.recent4_mass,-0.29897863112833517,-0.2837746391496528,-0.3015705629340251,-0.28407498000241765
v136_temporal.spectral_peak_ratio,v143_natural.recent4_non_oldest_ratio,-0.2954246995941156,-0.2798509041418625,-0.30176374231404524,-0.2843232546350129
v136_temporal.temporal_reach_ratio,v138_cross.history_specificity,-0.0942484124105896,-0.1011275807169294,-0.16145880755252742,-0.17794478866863683
v136_temporal.temporal_reach_ratio,v138_local.freeze_latest_relative_log,0.11302787830153008,0.12411901326399123,0.15933353395216526,0.18000833339763425
v136_temporal.temporal_reach_ratio,v138_local.phase_shift_relative_log,0.1529962936956818,0.12826410697613405,0.3168941632780088,0.28477148743431663
v136_temporal.temporal_reach_ratio,v138_local.reverse_relative_log,0.14059727827118007,0.11923651674267034,0.33973461729385773,0.305348292296494
v136_temporal.temporal_reach_ratio,v138_local.value_mismatch_relative_log,0.14385553386471603,0.204272923916594,0.1080370990516902,0.17640285290267155
v136_temporal.temporal_reach_ratio,v143_ab.policy_prompt_score,-0.07646997246607694,-0.058923130082688215,-0.16772197116521173,-0.09384285625298541
v136_temporal.temporal_reach_ratio,v143_ab.prompt_history_excess,-0.037495320421726944,-0.026379546692729607,-0.11032875474309228,-0.09076227171559963
v136_temporal.temporal_reach_ratio,v143_ab.stale_a_mass_B_visible,0.364690313968472,0.38285300555302637,0.5482642612983125,0.5195305004925449
v136_temporal.temporal_reach_ratio,v143_natural.current_mass,0.392309788023643,0.3654153487652079,0.4653207799083853,0.430482480210974
v136_temporal.temporal_reach_ratio,v143_natural.history_mean_logit,-0.2378459710337271,-0.2411417783573433,-0.266736111646952,-0.26269981507058954
v136_temporal.temporal_reach_ratio,v143_natural.history_positive_rate,-0.3130377323690134,-0.30191793066224,-0.4410476294700438,-0.4267857503380328
v136_temporal.temporal_reach_ratio,v143_natural.last4_mass,0.35546694028010684,0.33282231232360227,0.40122138303811616,0.354623417682497
v136_temporal.temporal_reach_ratio,v143_natural.middle_mass,-0.33787186344954884,-0.3170290869675626,-0.36302157681257824,-0.3166341304073848
v136_temporal.temporal_reach_ratio,v143_natural.oldest1_mass,-0.036640338438913664,-0.0064298348038633445,-0.0076440943616127395,0.028946471930914305
v136_temporal.temporal_reach_ratio,v143_natural.recent4_mass,-0.4157219895171784,-0.405847757531002,-0.5558021424553723,-0.540896663297299
v136_temporal.temporal_reach_ratio,v143_natural.recent4_non_oldest_ratio,-0.4149818591006122,-0.4005670313430049,-0.5512480006430377,-0.5347631372575421
v138_cross.history_specificity,v138_local.freeze_latest_relative_log,-0.11222231653022012,-0.20542545338569998,0.019977520402678004,-0.04292908638698343
v138_cross.history_specificity,v138_local.phase_shift_relative_log,-0.6315002430574309,-0.6445551277401832,-0.49208970233823823,-0.5161060913535855
v138_cross.history_specificity,v138_local.reverse_relative_log,-0.6027888589675331,-0.6169219412701229,-0.4396142459946964,-0.4648698421026911
v138_cross.history_specificity,v138_local.value_mismatch_relative_log,0.43841181902123727,0.4401291676633307,0.377448385661412,0.3563407125054977
v138_cross.history_specificity,v143_ab.policy_prompt_score,0.044774541606794824,-0.029367940728421887,0.21533136735477304,0.07844379169146863
v138_cross.history_specificity,v143_ab.prompt_history_excess,0.24747984037204349,0.10081178818487145,0.08658340747756786,-0.05803379384470935
v138_cross.history_specificity,v143_ab.stale_a_mass_B_visible,-0.4731780337811248,-0.30953145214597844,-0.25378693765641197,-0.13826264091543916
v138_cross.history_specificity,v143_natural.current_mass,-0.3898856427132998,-0.40015470808341924,-0.3424179382065653,-0.3726280908580691
v138_cross.history_specificity,v143_natural.history_mean_logit,0.6199908949914738,0.6380514767346455,0.5697016695087667,0.5889387006586985
v138_cross.history_specificity,v143_natural.history_positive_rate,0.6059926799804101,0.6218975608630974,0.46748405003597726,0.5045239119110926
v138_cross.history_specificity,v143_natural.last4_mass,-0.35668299974973616,-0.3490451824706837,-0.31568380358951115,-0.3335383675997775
v138_cross.history_specificity,v143_natural.middle_mass,0.33208208037640485,0.3127225977002528,0.29701618068040647,0.3042472035535253
v138_cross.history_specificity,v143_natural.oldest1_mass,-0.059375859221101716,-0.09543889782564688,-0.07025339388337781,-0.08363607276240276
v138_cross.history_specificity,v143_natural.recent4_mass,0.5471819023225518,0.5455227395074576,0.41795266371724,0.4351911151577815
v138_cross.history_specificity,v143_natural.recent4_non_oldest_ratio,0.5448850379777639,0.5418658870307608,0.41571694731344827,0.42902206781999935
v138_local.freeze_latest_relative_log,v138_local.phase_shift_relative_log,0.0005231521848162408,0.09727827118007598,-0.12350481099391199,-0.023342772706579525
v138_local.freeze_latest_relative_log,v138_local.reverse_relative_log,0.04525575043017307,0.14093498663827136,-0.05327021556236288,0.034492035689575797
v138_local.freeze_latest_relative_log,v138_local.value_mismatch_relative_log,0.020430970403578212,-0.06879991357958008,0.06182275068994873,-0.015326764352605599
v138_local.freeze_latest_relative_log,v143_ab.policy_prompt_score,0.02704070780721255,0.02545372426125083,-0.0903108710423833,-0.0796093313784657
v138_local.freeze_latest_relative_log,v143_ab.prompt_history_excess,-0.0734611513259149,-0.09356790051528271,0.006516245216865653,-0.001115255452459274
v138_local.freeze_latest_relative_log,v143_ab.stale_a_mass_B_visible,0.5355396260773617,0.5587437660270012,0.4786032299631941,0.5223448226195161
v138_local.freeze_latest_relative_log,v143_natural.current_mass,-0.2581040881699848,-0.1975999027770059,-0.2977001234191805,-0.24565687305409364
v138_local.freeze_latest_relative_log,v143_natural.history_mean_logit,-0.040549181192241705,-0.1054573466359051,-0.02556372605755703,-0.07565413313374332
v138_local.freeze_latest_relative_log,v143_natural.history_positive_rate,0.07652481276963755,0.01600679591320548,0.08621521862999064,0.01834878880392599
v138_local.freeze_latest_relative_log,v143_natural.last4_mass,-0.3487564936721059,-0.2969723516243325,-0.39093722314437196,-0.3466160215310873
v138_local.freeze_latest_relative_log,v143_natural.middle_mass,0.3895858750949595,0.3557853041423491,0.4361561431801171,0.4010524772567689
v138_local.freeze_latest_relative_log,v143_natural.oldest1_mass,0.5060372137740977,0.5060220062182942,0.43384800868064766,0.4264265704759293
v138_local.freeze_latest_relative_log,v143_natural.recent4_mass,-0.11268789857737598,-0.15968105712777558,0.008882401068527331,-0.02225042888705417
v138_local.freeze_latest_relative_log,v143_natural.recent4_non_oldest_ratio,-0.09932435799542369,-0.14704105756001945,0.02480073946067724,-0.007988746823856111
v138_local.phase_shift_relative_log,v138_local.reverse_relative_log,0.9410154913746762,0.9411129715507064,0.8871747981594508,0.8914464360578914
v138_local.phase_shift_relative_log,v138_local.value_mismatch_relative_log,-0.48976818236766223,-0.45952283582435044,-0.2114957162735309,-0.17465721186120262
v138_local.phase_shift_relative_log,v143_ab.policy_prompt_score,-0.22263913054832868,-0.1760417441457104,-0.18739879657949057,-0.09249637048416064
v138_local.phase_shift_relative_log,v143_ab.prompt_history_excess,-0.1502791289687223,-0.050855365702946,-0.049551576522015174,0.03707337010582301
v138_local.phase_shift_relative_log,v143_ab.stale_a_mass_B_visible,0.4164216802084378,0.30778452508635606,0.29699611879721294,0.21944047922180468
v138_local.phase_shift_relative_log,v143_natural.current_mass,0.6452806038218686,0.6417584509131096,0.661494901130274,0.6539804760470109
v138_local.phase_shift_relative_log,v143_natural.history_mean_logit,-0.4563401980982363,-0.4493121088897291,-0.4035784741137406,-0.40535600840541464
v138_local.phase_shift_relative_log,v143_natural.history_positive_rate,-0.6105313939495247,-0.6107914927287859,-0.5719680633327572,-0.5873128039700771
v138_local.phase_shift_relative_log,v143_natural.last4_mass,0.6568243782373009,0.6372931824542608,0.6725959398601304,0.6527886803595955
v138_local.phase_shift_relative_log,v143_natural.middle_mass,-0.6602538934526161,-0.6252385322699605,-0.6510549206912605,-0.6226182300789358
v138_local.phase_shift_relative_log,v143_natural.oldest1_mass,-0.15514874218390629,-0.12181577824979166,-0.2154262428163918,-0.1916985202687434
v138_local.phase_shift_relative_log,v143_natural.recent4_mass,-0.5894373887031673,-0.5830711355980654,-0.5878013687866533,-0.582862264883731
v138_local.phase_shift_relative_log,v143_natural.recent4_non_oldest_ratio,-0.5895860145481154,-0.5828349689561961,-0.5900156733513143,-0.5831126739951051
v138_local.reverse_relative_log,v138_local.value_mismatch_relative_log,-0.4558908633554271,-0.43513761680259877,-0.18335069457840467,-0.16716641332109042
v138_local.reverse_relative_log,v143_ab.policy_prompt_score,-0.17322607009747004,-0.12012976744593527,-0.1962165422088575,-0.12243645251554193
v138_local.reverse_relative_log,v143_ab.prompt_history_excess,-0.18139581064661536,-0.07360634544559047,-0.07236068535420202,0.03440946311294462
v138_local.reverse_relative_log,v143_ab.stale_a_mass_B_visible,0.4368889163239428,0.3371144839080548,0.30946174996206244,0.2514306951956934
v138_local.reverse_relative_log,v143_natural.current_mass,0.5876342997400329,0.5792862208854538,0.5997145810943267,0.5876125129896931
v138_local.reverse_relative_log,v143_natural.history_mean_logit,-0.42718668096718854,-0.4240611424470868,-0.38230233257972673,-0.38552252203592097
v138_local.reverse_relative_log,v143_natural.history_positive_rate,-0.5705191685347846,-0.5748967021877466,-0.5228010165106836,-0.5351044893716687
v138_local.reverse_relative_log,v143_natural.last4_mass,0.5767666154124802,0.5517367941300658,0.5835115218882294,0.5560012325205058
v138_local.reverse_relative_log,v143_natural.middle_mass,-0.582586103106009,-0.5431869679541628,-0.5650169625794438,-0.5306368104692165
v138_local.reverse_relative_log,v143_natural.oldest1_mass,-0.12751349097691272,-0.09021110442167374,-0.1917848490937687,-0.1639813532487858
v138_local.reverse_relative_log,v143_natural.recent4_mass,-0.5821679110826563,-0.5746967118307975,-0.5731042351418114,-0.5702762624197203
v138_local.reverse_relative_log,v143_natural.recent4_non_oldest_ratio,-0.582081710404724,-0.5747929799328791,-0.5750559337700735,-0.5703202623272133
v138_local.value_mismatch_relative_log,v143_ab.policy_prompt_score,0.4223403044307147,0.34978480564145964,0.06379063137629225,-0.00987937313859795
v138_local.value_mismatch_relative_log,v143_ab.prompt_history_excess,0.10086181521104841,-0.009048461529010845,0.05669528153506958,-0.0016430470088352957
v138_local.value_mismatch_relative_log,v143_ab.stale_a_mass_B_visible,-0.23320138787079117,-0.13837581051294118,0.011409038649989583,0.09793182560565024
v138_local.value_mismatch_relative_log,v143_natural.current_mass,-0.22831745089484456,-0.19309600710400876,-0.12592858560233153,-0.07612833208301421
v138_local.value_mismatch_relative_log,v143_natural.history_mean_logit,0.46567514667037035,0.4416687885966198,0.5115577023485263,0.46804424931262323
v138_local.value_mismatch_relative_log,v143_natural.history_positive_rate,0.4027445739685807,0.3652603721592534,0.30377911419315917,0.25505557986635957
v138_local.value_mismatch_relative_log,v143_natural.last4_mass,-0.2357433391776857,-0.18990485518401842,-0.13592763523479398,-0.08938730977210871
v138_local.value_mismatch_relative_log,v143_natural.middle_mass,0.24190454683350981,0.1817132193479647,0.12745417274310242,0.07011036607792755
v138_local.value_mismatch_relative_log,v143_natural.oldest1_mass,0.04509050869490107,0.002924020039510398,0.03952385162560989,0.006550720112387767
v138_local.value_mismatch_relative_log,v143_natural.recent4_mass,0.2290842891345612,0.20952533314952534,0.06755467957692272,0.02051559039807406
v138_local.value_mismatch_relative_log,v143_natural.recent4_non_oldest_ratio,0.22576416027007554,0.2097252073930282,0.07127243499578392,0.024587258797588964
v143_ab.policy_prompt_score,v143_ab.prompt_history_excess,-0.0677608137757113,-0.18618591584308256,0.12020776644639795,0.13822194248869613
v143_ab.policy_prompt_score,v143_ab.stale_a_mass_B_visible,-0.10877216089179725,-0.09609738371547609,-0.14955200093272084,-0.10496133066977123
v143_ab.policy_prompt_score,v143_natural.current_mass,-0.15069804484037572,-0.09734221241288128,-0.19348038454852262,-0.06627305192129872
v143_ab.policy_prompt_score,v143_natural.history_mean_logit,0.11325506789707551,0.0022274355766658807,0.2401814245299637,0.11070234988716449
v143_ab.policy_prompt_score,v143_natural.history_positive_rate,0.19016823419791057,0.0773480144790527,0.25577004383038704,0.14791166400182
v143_ab.policy_prompt_score,v143_natural.last4_mass,-0.17001169087271503,-0.13330089921460758,-0.18558215779331447,-0.08823678821049169
v143_ab.policy_prompt_score,v143_natural.middle_mass,0.1927931904772925,0.1635429088865525,0.18493718396238695,0.08417426536606883
v143_ab.policy_prompt_score,v143_natural.oldest1_mass,0.10693712614217739,0.1296259727618226,0.05690723952031328,0.10972510083112624
v143_ab.policy_prompt_score,v143_natural.recent4_mass,0.10503533100212208,0.025596482201001122,0.22042877934433638,0.07556318665461034
v143_ab.policy_prompt_score,v143_natural.recent4_non_oldest_ratio,0.10384097085037486,0.028317893253882582,0.21995064302164777,0.07646414290728486
v143_ab.prompt_history_excess,v143_ab.stale_a_mass_B_visible,-0.15320435965618065,-0.09187341183428599,-0.05200547288829462,-0.038464995941969435
v143_ab.prompt_history_excess,v143_natural.current_mass,-0.07476304509546886,-0.005379452023226382,-0.045475344268157594,-0.021145818902199683
v143_ab.prompt_history_excess,v143_natural.history_mean_logit,0.11000081408306332,0.05452238530297181,0.041163111646835164,-0.029168328344779813
v143_ab.prompt_history_excess,v143_natural.history_positive_rate,0.05767499817663819,0.0295143381793885,0.013952095319642924,-0.009905913189551033
v143_ab.prompt_history_excess,v143_natural.last4_mass,-0.060568360083516716,0.020567548547852643,-0.03328598127357742,-0.024290127068734672
v143_ab.prompt_history_excess,v143_natural.middle_mass,0.04395164174278583,-0.033582797600715274,0.0253836359196848,0.028035454119605258
v143_ab.prompt_history_excess,v143_natural.oldest1_mass,-0.04144875219228229,-0.07844740774123997,0.012113746063553563,0.06092057971672467
v143_ab.prompt_history_excess,v143_natural.recent4_mass,0.14712002403682742,0.10144326080223104,0.07859993738267038,0.049603146798356985
v143_ab.prompt_history_excess,v143_natural.recent4_non_oldest_ratio,0.1451933947308278,0.09844242274474724,0.07713282547499264,0.05262786635543748
v143_ab.stale_a_mass_B_visible,v143_natural.current_mass,0.22921226272876336,0.12125834385192197,0.1995326866633101,0.09169456202409593
v143_ab.stale_a_mass_B_visible,v143_natural.history_mean_logit,-0.26770885577820813,-0.14593862606964558,-0.17902272908484373,-0.09250688662721163
v143_ab.stale_a_mass_B_visible,v143_natural.history_positive_rate,-0.2513768482359553,-0.13513947131694204,-0.20875996325813806,-0.13072588338732408
v143_ab.stale_a_mass_B_visible,v143_natural.last4_mass,0.07869008172715714,-0.03672483929909374,0.060975401170200005,-0.0466786249269603
v143_ab.stale_a_mass_B_visible,v143_natural.middle_mass,0.005073213665899427,0.12731271893254856,0.02567586684053632,0.13428215752693565
v143_ab.stale_a_mass_B_visible,v143_natural.oldest1_mass,0.3641506658103619,0.4122214958361694,0.3350371578989844,0.35853573439812514
v143_ab.stale_a_mass_B_visible,v143_natural.recent4_mass,-0.6635770068610874,-0.549050416811469,-0.5439558545863071,-0.43304063560161216
v143_ab.stale_a_mass_B_visible,v143_natural.recent4_non_oldest_ratio,-0.6508541253064676,-0.5355607947955737,-0.5300029739179634,-0.4188848985164372
v143_natural.current_mass,v143_natural.history_mean_logit,-0.43001007016972664,-0.4103637697589627,-0.4099239976033796,-0.3945314361211604
