variant,layer,head,discovery_q_shift_seed0,discovery_q_shift_seed1,discovery_q_shift_mean,discovery_q_shift_seed_gap,discovery_k_shift_seed0,discovery_k_shift_seed1,discovery_k_shift_mean,discovery_k_shift_seed_gap,discovery_v_shift_seed0,discovery_v_shift_seed1,discovery_v_shift_mean,discovery_v_shift_seed_gap,discovery_value_scale_shift_seed0,discovery_value_scale_shift_seed1,discovery_value_scale_shift_mean,discovery_value_scale_shift_seed_gap,discovery_policy_shift_seed0,discovery_policy_shift_seed1,discovery_policy_shift_mean,discovery_policy_shift_seed_gap,discovery_q_delta_seed_cosine,discovery_q_delta_cross_factor_cosine,discovery_q_delta_specificity_margin,discovery_k_delta_seed_cosine,discovery_k_delta_cross_factor_cosine,discovery_k_delta_specificity_margin,discovery_v_delta_seed_cosine,discovery_v_delta_cross_factor_cosine,discovery_v_delta_specificity_margin,validation_q_shift_seed0,validation_q_shift_seed1,validation_q_shift_mean,validation_q_shift_seed_gap,validation_k_shift_seed0,validation_k_shift_seed1,validation_k_shift_mean,validation_k_shift_seed_gap,validation_v_shift_seed0,validation_v_shift_seed1,validation_v_shift_mean,validation_v_shift_seed_gap,validation_value_scale_shift_seed0,validation_value_scale_shift_seed1,validation_value_scale_shift_mean,validation_value_scale_shift_seed_gap,validation_policy_shift_seed0,validation_policy_shift_seed1,validation_policy_shift_mean,validation_policy_shift_seed_gap,validation_q_delta_seed_cosine,validation_q_delta_cross_factor_cosine,validation_q_delta_specificity_margin,validation_k_delta_seed_cosine,validation_k_delta_cross_factor_cosine,validation_k_delta_specificity_margin,validation_v_delta_seed_cosine,validation_v_delta_cross_factor_cosine,validation_v_delta_specificity_margin,all_q_shift_seed0,all_q_shift_seed1,all_q_shift_mean,all_q_shift_seed_gap,all_k_shift_seed0,all_k_shift_seed1,all_k_shift_mean,all_k_shift_seed_gap,all_v_shift_seed0,all_v_shift_seed1,all_v_shift_mean,all_v_shift_seed_gap,all_value_scale_shift_seed0,all_value_scale_shift_seed1,all_value_scale_shift_mean,all_value_scale_shift_seed_gap,all_policy_shift_seed0,all_policy_shift_seed1,all_policy_shift_mean,all_policy_shift_seed_gap,all_q_delta_seed_cosine,all_q_delta_cross_factor_cosine,all_q_delta_specificity_margin,all_k_delta_seed_cosine,all_k_delta_cross_factor_cosine,all_k_delta_specificity_margin,all_v_delta_seed_cosine,all_v_delta_cross_factor_cosine,all_v_delta_specificity_margin
paraphrase,18,1,0.3295591175556183,0.309285432100296,0.3431464582681656,0.1017783135175705,0.5504423081874847,0.5384175777435303,0.5423426032066345,0.09063155949115753,0.8059788197278976,0.7705361545085907,0.7917016595602036,0.05389593541622162,0.14316976070404053,0.1521226353943348,0.1501334011554718,0.028019070625305176,0.17285501770675182,0.11614415608346462,0.13704222720116377,0.076562674716115,0.021679416415281594,-0.0453238757327199,0.06753275264054537,-0.04457312310114503,-0.03214759938418865,-0.022190536838024855,0.10560729075223207,-0.07273908890783787,0.08961640391498804,0.261197492480278,0.27144619822502136,0.2837786450982094,0.10855080187320709,0.4598308503627777,0.4445963352918625,0.44874201714992523,0.1039247065782547,0.7254461497068405,0.7051693946123123,0.7090202420949936,0.07690100371837616,0.15241952240467072,0.1521945632994175,0.15207377262413502,0.02303784340620041,0.10249347239732742,0.16557999327778816,0.14581939298659563,0.1039822418242693,-0.09770592860877514,-0.1740595195442438,0.06953145703300834,0.04536680597811937,-0.12441407889127731,0.12754921475425363,-0.023139621131122112,-0.05704744975082576,0.023716225288808346,0.2910027503967285,0.29165780544281006,0.30309776216745377,0.10855080187320709,0.5192749202251434,0.4831714332103729,0.48787012696266174,0.09348787367343903,0.7557820081710815,0.7481698393821716,0.7512606456875801,0.0630500465631485,0.14370859786868095,0.1521226353943348,0.15207377262413502,0.024779457598924637,0.12190013006329536,0.15102091804146767,0.1456260522827506,0.0859304815530777,-0.03190958360210061,-0.09565414302051067,0.06753275264054537,-0.0043397522531449795,-0.058827570639550686,0.0855065630748868,0.07887167204171419,-0.05704744975082576,0.05888552498072386
paraphrase,18,2,0.28714507818222046,0.2676035612821579,0.27290427684783936,0.08908934891223907,0.5453149676322937,0.5249466300010681,0.5276919081807137,0.12578079104423523,0.803300067782402,0.7935521155595779,0.8093811422586441,0.050119444727897644,0.1627112329006195,0.16243157163262367,0.16468444094061852,0.027842596173286438,0.13018757849931717,0.12962167337536812,0.13440255913883448,0.0623997263610363,0.10295341350138187,-0.03699477599002421,0.18509794888086617,0.020492076873779297,-0.0044670384377241135,0.04796627350151539,0.09134601755067706,-0.024726125178858638,0.10390695999376476,0.22939985990524292,0.24014131724834442,0.23546810448169708,0.05564644932746887,0.4316204637289047,0.4565976858139038,0.4382321611046791,0.08301018178462982,0.7321135848760605,0.7481092512607574,0.753322958946228,0.05479145050048828,0.16977174952626228,0.16214119642972946,0.16757360473275185,0.022382427006959915,0.11884334497153759,0.12118948251008987,0.127067344263196,0.06635493040084839,0.0681921299546957,-0.04748539114370942,0.027760839089751244,0.11002988740801811,-0.11723508313298225,0.04345318302512169,0.026972060091793537,-0.02928158175200224,0.08236444275826216,0.2415802925825119,0.2496710568666458,0.240512453019619,0.06859663128852844,0.46945443749427795,0.47865884006023407,0.4644654914736748,0.10640878975391388,0.7747544348239899,0.7826495319604874,0.7671524658799171,0.05126515030860901,0.16432329267263412,0.16243157163262367,0.16757360473275185,0.026536215096712112,0.11884334497153759,0.12118948251008987,0.12990494724363089,0.06433264166116714,0.09338460769504309,-0.03699477599002421,0.1272144876420498,0.0653122030198574,-0.02747419662773609,0.04796627350151539,0.06659190123900771,-0.02928158175200224,0.10390695999376476
paraphrase,18,3,0.34370410442352295,0.3152400702238083,0.3352029323577881,0.07604818046092987,0.5517520159482956,0.5647826641798019,0.5521347746253014,0.08325202763080597,0.8228654861450195,0.8177706301212311,0.8093510940670967,0.06922678649425507,0.15306178107857704,0.15895970538258553,0.15943969693034887,0.031022023409605026,0.19161134213209152,0.11775767989456654,0.15398981422185898,0.08358255960047245,-0.14077031915076077,-0.1788551602512598,0.09609124064445496,0.04430612409487367,-0.17092028446495533,0.18756118789315224,-0.09642809350043535,-0.10663070948794484,0.015495004547119606,0.2771266847848892,0.30614618957042694,0.31710178405046463,0.09001454710960388,0.47774364054203033,0.4891379475593567,0.47676054388284683,0.09089820086956024,0.7498176991939545,0.752021998167038,0.7537589818239212,0.056304797530174255,0.1735028512775898,0.15507763251662254,0.16561624221503735,0.02433786913752556,0.14223340898752213,0.15989412367343903,0.14577410649508238,0.07315228693187237,-0.0907574777957052,-0.20451243221759796,0.11620057187974453,0.028630686923861504,-0.12440157122910023,0.1059389105066657,-0.10894071310758591,-0.006456444971263409,-0.035231322050094604,0.32416124641895294,0.31106460094451904,0.3267674818634987,0.08695970475673676,0.5211510360240936,0.5331847965717316,0.5346014350652695,0.08521606028079987,0.7702188938856125,0.7866561263799667,0.7958581298589706,0.056730762124061584,0.16024499386548996,0.1586148962378502,0.16480765491724014,0.029246948659420013,0.15803063660860062,0.13316231220960617,0.1530021522194147,0.07315228693187237,-0.11978800524957478,-0.20451243221759796,0.10434660501778126,0.039291808381676674,-0.17034371104091406,0.1323336148634553,-0.09642809350043535,-0.04416878614574671,-0.028298568446189165
paraphrase,18,4,0.3242191970348358,0.29133109748363495,0.2909025475382805,0.10003465414047241,0.5356088429689407,0.545565128326416,0.5423449203372002,0.08089716732501984,0.7443166673183441,0.7394554167985916,0.7133191376924515,0.09896883368492126,0.12784263491630554,0.12727448344230652,0.12605122663080692,0.017758836969733238,0.1565358228981495,0.1341443620622158,0.14112780150026083,0.06267759390175343,0.11916924081742764,-0.05250596452970058,0.09375996394373942,-0.04104805685346946,-0.11843432998284698,0.033643641509115696,0.016686759889125824,-0.01129765622317791,0.005825020372867584,0.2430715560913086,0.2484014481306076,0.25703272968530655,0.034774959087371826,0.4427880346775055,0.47241684794425964,0.4702700525522232,0.04897107183933258,0.6954358220100403,0.6825138628482819,0.7153104618191719,0.07794485986232758,0.1320666316896677,0.1308479029685259,0.12791558168828487,0.010034911334514618,0.1327323541045189,0.10317741148173809,0.14019771479070187,0.10303547605872154,0.04978394694626331,-0.08560711145401001,0.09731699392432347,0.15377481654286385,0.010098490864038467,0.042775874957442284,0.18998391181230545,0.15143122151494026,0.029421447776257992,0.2540455758571625,0.27386191487312317,0.26310205459594727,0.06813704967498779,0.4787764698266983,0.534303829073906,0.4873705133795738,0.057251736521720886,0.721301719546318,0.693125382065773,0.7153104618191719,0.09335407614707947,0.1280213948339224,0.1300125252455473,0.12605122663080692,0.012042801827192307,0.15278353542089462,0.12695970013737679,0.14019771479070187,0.08894282951951027,0.06747100874781609,-0.08560711145401001,0.09731699392432347,0.06833097949856892,-0.03165692440234125,0.042775874957442284,0.10598206892609596,0.06860889494419098,0.029421447776257992
paraphrase,18,5,0.2963329255580902,0.2349061220884323,0.2769077494740486,0.0843825489282608,0.4653087556362152,0.46366381645202637,0.4633926749229431,0.0659477710723877,0.8001090288162231,0.7904200851917267,0.7952645570039749,0.042499735951423645,0.1529664397239685,0.1489282175898552,0.15572333335876465,0.02142665907740593,0.11058529652655125,0.10410438664257526,0.11507504060864449,0.06470280513167381,0.15883890073746443,-0.07086049718782306,0.1616472201421857,0.1264273915439844,-0.060464225709438324,0.1764345396659337,-0.02706272155046463,-0.07113389251753688,0.053664255887269974,0.2179214209318161,0.2131466269493103,0.23820094764232635,0.09345093369483948,0.36759084463119507,0.40195536613464355,0.38785064965486526,0.10162132978439331,0.7260303497314453,0.7407532334327698,0.7370547354221344,0.05657133460044861,0.1628103330731392,0.15851027891039848,0.1616724319756031,0.023431599140167236,0.09644731320440769,0.10841155052185059,0.1220727264881134,0.055904755368828773,-0.03645645780488849,-0.11202537640929222,0.05459755100309849,-0.04695340199396014,-0.09360774437664077,-0.018053109291940928,0.046739041805267334,-0.0068484521470963955,0.08949608751572669,0.2796885520219803,0.23273847997188568,0.25712550431489944,0.09345093369483948,0.44421161711215973,0.43348923325538635,0.42816535383462906,0.07950630784034729,0.7533315271139145,0.748935341835022,0.7490611597895622,0.0519990473985672,0.1529664397239685,0.1521582119166851,0.16003700718283653,0.022850003093481064,0.09690502472221851,0.10841155052185059,0.12112151272594929,0.061621712520718575,-0.027551584411412477,-0.08880365546792746,0.1198342414572835,0.07739972602576017,-0.08022144623100758,0.07911990018328652,-0.02706272155046463,-0.023943637032061815,0.06309217330999672
paraphrase,18,6,0.29862143099308014,0.2745950222015381,0.2739476263523102,0.0925893783569336,0.5037847459316254,0.4775005280971527,0.48304592072963715,0.09001031517982483,0.8393644988536835,0.8267253488302231,0.8328957036137581,0.0792849212884903,0.15778375416994095,0.15568199381232262,0.16518264170736074,0.02545824833214283,0.12397780083119869,0.09937041997909546,0.12810214795172215,0.07635996118187904,0.054288387414999306,-0.09153024293482304,0.1358944633975625,0.014698387123644352,-0.0591246597468853,0.19075539335608482,-0.0343310683965683,-0.09977594763040543,0.0033973101526498795,0.2476205825805664,0.2289815992116928,0.23359903693199158,0.0382634699344635,0.4087563455104828,0.4249802529811859,0.39872807264328003,0.07098779082298279,0.8043589144945145,0.7742237150669098,0.8026815876364708,0.08242549002170563,0.16496862098574638,0.15680429339408875,0.16306282952427864,0.02492636814713478,0.1304074041545391,0.10923897288739681,0.1338246949017048,0.058853210881352425,0.04797016270458698,-0.07597824757976923,0.12571226060390472,-0.009959585964679718,-0.14280925132334232,0.10662202909588814,0.20134388282895088,0.017795056104660034,0.11854635388590395,0.26020027697086334,0.24844972789287567,0.25369272381067276,0.0475027859210968,0.4315541982650757,0.4559159576892853,0.44402027130126953,0.08007849752902985,0.835425853729248,0.8125817030668259,0.8145223259925842,0.0792849212884903,0.16071495413780212,0.15568199381232262,0.16306282952427864,0.02545824833214283,0.12673332542181015,0.10487191006541252,0.1291956827044487,0.07028340175747871,0.04797016270458698,-0.09015410020947456,0.12571226060390472,0.014698387123644352,-0.1256823055446148,0.18598697707057,0.06645302381366491,-0.040560873225331306,0.09211236611008644
paraphrase,18,7,0.3054436296224594,0.24968864023685455,0.2861793264746666,0.09960673749446869,0.5686351805925369,0.5485526919364929,0.5462603494524956,0.08084617555141449,0.7889738231897354,0.7901015430688858,0.7964828237891197,0.04110996425151825,0.15597637742757797,0.15473660081624985,0.15900408010929823,0.034970879554748535,0.14889398403465748,0.12419611774384975,0.13537380937486887,0.07236091420054436,0.14340761117637157,-0.020931022241711617,0.08757512643933296,0.15181019436568022,-0.029968827962875366,0.1866162708029151,-0.08782581426203251,-0.1844342928379774,0.12858388770837337,0.23964186012744904,0.23253245651721954,0.2357783392071724,0.044216468930244446,0.4890115112066269,0.49511130154132843,0.4784061461687088,0.08127403259277344,0.7229284793138504,0.738004595041275,0.7483927756547928,0.08188770711421967,0.15287426859140396,0.15614616498351097,0.16149346716701984,0.018072042614221573,0.12082632444798946,0.16762126237154007,0.14174779504537582,0.059017058461904526,-0.08872079511638731,-0.09270140714943409,0.02596881054341793,0.0238431291654706,-0.09350427892059088,-0.03415798395872116,0.03391735162585974,-0.02885547699406743,0.03324578236788511,0.2891729176044464,0.24202978610992432,0.2656872197985649,0.060044169425964355,0.5522056818008423,0.5136626362800598,0.5250179767608643,0.08084617555141449,0.7669129222631454,0.7786242067813873,0.7646844387054443,0.04964037239551544,0.15448681637644768,0.15482931211590767,0.16149346716701984,0.02636554464697838,0.1319780834019184,0.1440240852534771,0.14067327789962292,0.06537009589374065,0.01290418324060738,-0.07916418742388487,0.02596881054341793,0.06823532283306122,-0.053978513926267624,0.09314185380935669,-0.03154042491223663,-0.11396058276295662,0.060257427860051394
paraphrase,18,8,0.25567570328712463,0.24627891182899475,0.2502872422337532,0.055370524525642395,0.48337939381599426,0.4732310026884079,0.46359390765428543,0.08618637919425964,0.8484363853931427,0.8285984992980957,0.8274905756115913,0.05357307195663452,0.15910298377275467,0.1474393717944622,0.16463089734315872,0.02998056262731552,0.13837877847254276,0.10537370480597019,0.15537393279373646,0.09324757382273674,0.03155720978975296,-0.1628701277077198,0.19164477474987507,-0.009780267253518105,-0.09854231402277946,0.0355309322476387,0.04937746375799179,-0.022764040157198906,0.05100978724658489,0.20513096451759338,0.21271397173404694,0.20791497081518173,0.05994617938995361,0.3923046588897705,0.3985554426908493,0.4025093987584114,0.09339259564876556,0.7968697547912598,0.7842021286487579,0.7859760820865631,0.06399838626384735,0.16150743141770363,0.15085927210748196,0.15838509052991867,0.021900545805692673,0.11898510530591011,0.10897260718047619,0.10974115878343582,0.06031250022351742,-0.023806551471352577,-0.05082907574251294,-0.05904476635623723,0.06372292153537273,-0.09715245559345931,0.06572364701423794,0.0130386664532125,-0.02043004147708416,2.210726961493492e-05,0.2306891530752182,0.22139152884483337,0.23121196031570435,0.057200491428375244,0.4429962486028671,0.4386688768863678,0.44847819954156876,0.08618637919425964,0.8253641128540039,0.8104459196329117,0.8089657798409462,0.06399838626384735,0.1610126830637455,0.1474393717944622,0.159723786637187,0.023261956870555878,0.13203015737235546,0.10879356972873211,0.14378968253731728,0.07408361881971359,0.03155720978975296,-0.10043421387672424,0.057398141478188336,0.052692659199237823,-0.09854231402277946,0.0355309322476387,0.0130386664532125,-0.02043004147708416,0.05100978724658489
paraphrase,18,9,0.18853585422039032,0.18303680419921875,0.18996445834636688,0.029718071222305298,0.409629225730896,0.37355996668338776,0.37280722707509995,0.08041781187057495,0.7978676110506058,0.8205676972866058,0.8115457370877266,0.035487085580825806,0.17056282609701157,0.17235200107097626,0.1721266806125641,0.013336624950170517,0.055987244471907616,0.06413843855261803,0.06469022110104561,0.04026990383863449,0.20663637854158878,-0.08236300572752953,0.09878674987703562,0.04642528109252453,-0.09922564402222633,0.07963169645518064,0.18595019727945328,0.0015186364762485027,0.149535252712667,0.1590818166732788,0.17618530988693237,0.17617511749267578,0.04772253334522247,0.3151465654373169,0.390232115983963,0.34968217462301254,0.07274061441421509,0.7861535549163818,0.7826997935771942,0.7845974788069725,0.07842369377613068,0.17202778905630112,0.1742258295416832,0.17320019006729126,0.01742551103234291,0.07878177054226398,0.06627961620688438,0.07400849089026451,0.045502565801143646,0.03355893725529313,-0.0750583503395319,0.11056165304034948,0.130703616887331,-0.04451961815357208,0.13980002235621214,1.1065974831581116e-05,-0.10340926423668861,0.09840293554589152,0.18122005462646484,0.17618530988693237,0.17785383015871048,0.043728455901145935,0.34624019265174866,0.3803129196166992,0.34968217462301254,0.07411028444766998,0.7978676110506058,0.8141230046749115,0.7897383123636246,0.06575198471546173,0.17202778905630112,0.1742258295416832,0.17292428389191628,0.017192039638757706,0.06695474311709404,0.06413843855261803,0.06874452345073223,0.04453412815928459,0.12878414173610508,-0.0750583503395319,0.09878674987703562,0.09869018755853176,-0.07098274305462837,0.12116382084786892,0.13217705115675926,-0.04558921791613102,0.10422918014228344
paraphrase,18,10,0.2220970094203949,0.2507501393556595,0.2517613619565964,0.08186163008213043,0.4937673807144165,0.4711552858352661,0.4811340644955635,0.07406680285930634,0.7741429954767227,0.7892025262117386,0.7725141048431396,0.06682705879211426,0.12826694920659065,0.12166167981922626,0.13699554838240147,0.02344568818807602,0.18804936110973358,0.1598912738263607,0.19654889963567257,0.09684683755040169,0.066736975684762,-0.04332433268427849,0.06695844465866685,0.12620152719318867,-0.018925072625279427,0.11039178690407425,0.01743512973189354,-0.027439404278993607,0.05943320505321026,0.21538440883159637,0.20544244349002838,0.23068294674158096,0.05568245053291321,0.4397345334291458,0.41446174681186676,0.4170101583003998,0.04920196533203125,0.7083659470081329,0.7511851191520691,0.743635006248951,0.04727877676486969,0.1441519372165203,0.12303763628005981,0.13391843158751726,0.01941988803446293,0.17766239494085312,0.12097056396305561,0.15531552769243717,0.08887122385203838,0.04651657515205443,-0.08529695868492126,0.00823160819709301,-0.005854671820998192,0.004381943494081497,-0.035361431539058685,0.25114245573058724,-0.07526829408016056,0.07746412651613355,0.2220970094203949,0.23057366907596588,0.2366173341870308,0.06920206546783447,0.44967128336429596,0.43288156390190125,0.42945049703121185,0.052691712975502014,0.744493380188942,0.7678755819797516,0.7512304559350014,0.06195467710494995,0.13829213194549084,0.12166167981922626,0.13660732191056013,0.021720046177506447,0.18731064721941948,0.14180780947208405,0.17454960569739342,0.08887122385203838,0.05751697439700365,-0.05823352187871933,0.05551498965360224,0.0421007014811039,0.004381943494081497,0.028474366874434054,0.07608605362474918,-0.04199807532131672,0.05943320505321026
paraphrase,18,11,0.353775218129158,0.3493838459253311,0.35081128031015396,0.05412891507148743,0.5427234768867493,0.5238387733697891,0.5450228899717331,0.06439289450645447,0.8401948064565659,0.8342640697956085,0.8420341610908508,0.06980036199092865,0.15295308455824852,0.13728855177760124,0.15503085870295763,0.0255367960780859,0.10961073264479637,0.11710532382130623,0.11387301608920097,0.065541697666049,-0.040609467861941084,-0.1064711231738329,0.043697042390704155,0.00200701504945755,0.009945394471287727,0.061946394853293896,0.10907671321183443,-0.08401716873049736,0.13491684233304113,0.29805848002433777,0.30535633862018585,0.3094151020050049,0.051688745617866516,0.4717882573604584,0.47737641632556915,0.4695325642824173,0.05887323617935181,0.8107397258281708,0.7810968309640884,0.801274485886097,0.07893402874469757,0.1556718498468399,0.13901687413454056,0.14563621580600739,0.019573383033275604,0.08762960694730282,0.11667983047664165,0.10891413688659668,0.04499795101583004,0.019063364481553435,-0.07192004541866481,0.03733065875712782,-0.049578902311623096,-0.1167578473687172,0.04034110251814127,0.0810244232416153,0.005131430923938751,0.07589299231767654,0.32142603397369385,0.31998372077941895,0.3333022892475128,0.05310404300689697,0.5100243240594864,0.48554639518260956,0.49638959020376205,0.05900563299655914,0.8362662494182587,0.8087091892957687,0.8175415769219398,0.07610441744327545,0.1554776057600975,0.13728855177760124,0.14563621580600739,0.020896214991807938,0.09953553415834904,0.11667983047664165,0.10979830473661423,0.05506114847958088,-0.011180929839611053,-0.0804275874979794,0.03733065875712782,-0.00958206132054329,-0.035835434682667255,0.061946394853293896,0.10346100106835365,-0.04787817969918251,0.09217057190835476
paraphrase,19,0,0.48591718077659607,0.45813028514385223,0.4462238550186157,0.09687745571136475,0.7111875116825104,0.6945893317461014,0.6986303701996803,0.08682471513748169,0.7344853579998016,0.7174223959445953,0.7259775474667549,0.036841437220573425,0.1531836986541748,0.14737295359373093,0.15929899364709854,0.02283737063407898,0.09745705500245094,0.09750664234161377,0.1037253076210618,0.058898136019706726,0.07962449896149337,-0.03645227779634297,0.10809880495071411,0.021901477128267288,-0.0810103788971901,0.13442831073189154,-0.12754902243614197,-0.11941598355770111,-0.0023107193410396576,0.4337853342294693,0.4331461191177368,0.42712710052728653,0.062212973833084106,0.6088999211788177,0.6406805217266083,0.629183791577816,0.07014322280883789,0.708235502243042,0.7120941281318665,0.701913945376873,0.05908210575580597,0.14131919853389263,0.14685200527310371,0.14899021573364735,0.022701911628246307,0.08862384781241417,0.12531279772520065,0.10687334835529327,0.046826280653476715,0.08156045561190695,-0.10694357100874186,0.10618106415495276,0.0645921416580677,-0.01065110950730741,0.00927407678682357,0.09334217384457588,-0.07753938715904951,0.17859213356859982,0.47226502001285553,0.44576020538806915,0.42848416417837143,0.07160980999469757,0.6479684412479401,0.665875717997551,0.6436247676610947,0.07014322280883789,0.7207937836647034,0.7174223959445953,0.7091755792498589,0.04562649130821228,0.1508813612163067,0.14685200527310371,0.1519886190071702,0.02283737063407898,0.09100567363202572,0.11323344707489014,0.10687334835529327,0.05066395737230778,0.08156045561190695,-0.08537750784307718,0.10618106415495276,0.024191875010728836,-0.036709015956148505,0.11243919655680656,-0.07097792904824018,-0.09715728927403688,0.042895338498055935
paraphrase,19,1,0.18935836851596832,0.1740376204252243,0.1811775267124176,0.056974366307258606,0.39871497452259064,0.4085090756416321,0.4083907976746559,0.049311891198158264,0.6543349325656891,0.6327548623085022,0.6590598449110985,0.09349356591701508,0.12330429814755917,0.1328717116266489,0.12605720944702625,0.026438234373927116,0.10400720499455929,0.12212032079696655,0.12208851240575314,0.0653428714722395,-0.02213536182534881,-0.2526635341346264,0.14050449986825697,0.13560632802546024,-0.02042718604207039,0.19328529573976994,0.042801760137081146,-0.09725741110742092,0.11416478862520307,0.14914627373218536,0.14188164472579956,0.13684136420488358,0.025010094046592712,0.36541640758514404,0.3929072469472885,0.3766694441437721,0.046004071831703186,0.6195479184389114,0.6544107645750046,0.6095746904611588,0.090939000248909,0.12700895592570305,0.11952417902648449,0.12228963896632195,0.027820637449622154,0.11704145930707455,0.14754290878772736,0.15134379174560308,0.050778936594724655,0.0018943576142191887,0.0010656106169335544,0.018758692778646946,0.14817611128091812,0.04949444346129894,0.2039532270282507,0.2109703654423356,0.047399207345733885,0.10652388446033001,0.16812345385551453,0.1562929004430771,0.15146329998970032,0.04788592457771301,0.38969121873378754,0.4028770476579666,0.3940907418727875,0.046004071831703186,0.6419827044010162,0.6327548623085022,0.6320445537567139,0.090939000248909,0.12657002359628677,0.12927611730992794,0.124291124753654,0.026438234373927116,0.11097564548254013,0.13696054369211197,0.1405693218111992,0.05883090943098068,-0.007341453601839021,-0.12208754848688841,0.11129937969963066,0.1396098043769598,0.017955880612134933,0.2039532270282507,0.12633630260825157,-0.008486665785312653,0.10652388446033001
paraphrase,19,2,0.050451815128326416,0.04196429252624512,0.046755485236644745,0.015425547957420349,0.10790476202964783,0.09960879385471344,0.1028500497341156,0.02940535545349121,0.6937213838100433,0.6628448367118835,0.6852719187736511,0.08392736315727234,0.15882785245776176,0.14348962157964706,0.15095993131399155,0.03169182315468788,0.14314904622733593,0.14149795658886433,0.1593284560367465,0.05662377178668976,0.10206149984151125,-0.05251561105251312,0.2220970867201686,0.060414526611566544,-0.01761220023036003,0.11248966166749597,-0.060730976052582264,-0.07648430758854374,0.06206366972764954,0.04145260155200958,0.03817877173423767,0.03841816633939743,0.011551141738891602,0.09523920714855194,0.08297954499721527,0.08693079650402069,0.02168223261833191,0.6073173731565475,0.60316963493824,0.6019558906555176,0.0964667946100235,0.1572750359773636,0.1499384641647339,0.15304736234247684,0.02536105364561081,0.17112164944410324,0.15733198821544647,0.16470512934029102,0.07052450813353062,-0.14098147861659527,-0.1510146837681532,0.0570463165640831,0.22688738434226252,0.023120362224290147,0.1264914246276021,-0.0352980128955096,-0.09577837400138378,0.048032539314590394,0.04430727660655975,0.04061168432235718,0.04238441586494446,0.014021128416061401,0.09815509617328644,0.09156280755996704,0.09507691115140915,0.025821849703788757,0.6653191596269608,0.6603761315345764,0.66001096367836,0.08745940029621124,0.1572750359773636,0.1468309834599495,0.15107214823365211,0.029646608978509903,0.15468620136380196,0.1475573107600212,0.1593284560367465,0.07052450813353062,-0.015013738884590566,-0.0749940110836178,0.17449399107135832,0.06794628500938416,-0.01761220023036003,0.1264914246276021,-0.0352980128955096,-0.09149082191288471,0.048032539314590394
paraphrase,19,3,0.40167859196662903,0.4041714668273926,0.40963929146528244,0.0684313029050827,0.500160425901413,0.5330066680908203,0.5129720568656921,0.04470299184322357,0.7512814551591873,0.7498241364955902,0.7483095154166222,0.08664265275001526,0.18183083832263947,0.15982162207365036,0.16835631802678108,0.040928907692432404,0.16287140361964703,0.1260075457394123,0.13429730478674173,0.12982439249753952,0.1061810371465981,-0.14584917947649956,0.11482938367407769,-0.04966646060347557,-0.13281778432428837,0.08294974453747272,0.008750263776164502,-0.004824838601052761,0.016293789551127702,0.3869519680738449,0.3510580360889435,0.3676281273365021,0.07586808502674103,0.47296325862407684,0.44868142902851105,0.4550051763653755,0.04323635995388031,0.7057569026947021,0.7210815101861954,0.6981355398893356,0.0599520206451416,0.1719602532684803,0.18171533569693565,0.16745364293456078,0.04128385707736015,0.16641302406787872,0.16884446144104004,0.166697739623487,0.0752584133297205,-0.05202668625861406,-0.07298711501061916,0.01912652887403965,-0.08489112555980682,-0.0330112399533391,-0.016968081705272198,-0.022951694205403328,0.00602339580655098,0.023821986746042967,0.39476457238197327,0.3962451219558716,0.39447300881147385,0.07586808502674103,0.4908618777990341,0.5054679214954376,0.4827207028865814,0.04323635995388031,0.7460274696350098,0.7384975999593735,0.7373144179582596,0.07499043643474579,0.1719602532684803,0.16516990587115288,0.16835631802678108,0.04128385707736015,0.16641302406787872,0.13767485693097115,0.15979992039501667,0.10068203322589397,-0.021109616733156145,-0.08186742849647999,0.09012407797854394,-0.04966646060347557,-0.09388827160000801,0.07044779416173697,-0.022951694205403328,0.0007125958800315857,0.016293789551127702
